id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_name,team2_name,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_rpi_rating,team2_rpi_rating,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_fg3rate,team1_oppfg3rate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_fg3rate,team2_oppfg3rate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_ap_preseason,team2_ap_preseason,team1_coaches_postseason,team2_coaches_postseason,team1_ap_postseason,team2_ap_postseason
2017-1437-1462,1437,1462,2017,1,11,W01,X11,1,11,W,X,R5WX,glendale,33.5275,-112.2625,Villanova,Xavier,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,chris-mack-1,Chris Mack,6,6,3,3,0,0,183,89,89,21,12,21,12,0.665,0.593,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,51.9575856444,33.9971550498,68.765743073,7.85159620362,52.5452976704,33.8235294118,69.937694704,10.603588907,36.44375324,39.2239119035,57.6484018265,55.5684454756,0.0895823064229,0.0934399177043,65.8287,63.8563,117.917,122.788,95.7139,91.9865,68.3481,67.0192,108.762,114.864,103.983,99.5017,40.039388,-75.345457,39.149291,-84.477648,3.0,8.0,4.0,7.0,1.0,,1.0,
2017-1437-1343,1437,1343,2017,1,12,W01,X12,1,12,W,X,R5WX,glendale,33.5275,-112.2625,Villanova,Princeton,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,mitch-henderson-1,Mitch Henderson,0,0,0,0,0,0,118,58,58,22,5,22,5,0.665,0.579,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,50.2409638554,37.9457917261,73.6842105263,9.81735159817,47.3744292237,34.6153846154,70.0,8.31325301205,45.7870672763,37.2492836676,54.0263543192,48.0672268908,0.103844516953,0.0680947652149,65.8287,63.8563,117.917,122.788,95.7139,91.9865,64.9727,63.3151,109.049,108.743,94.6476,96.628,40.039388,-75.345457,40.348232,-74.664364,3.0,,4.0,,1.0,,1.0,
2017-1437-1137,1437,1137,2017,1,13,W01,X13,1,13,W,X,R5WX,glendale,33.5275,-112.2625,Villanova,Bucknell,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,nathan-davis-2,Nathan Davis,0,0,0,0,0,0,43,21,21,26,7,26,7,0.665,0.564,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,54.6232876712,37.7384196185,67.8925035361,9.77443609023,46.5413533835,34.0322580645,65.6739811912,8.56164383562,38.5909568875,31.7948717949,54.3169398907,49.2771084337,0.10188157311,0.0997938359561,65.8287,63.8563,117.917,122.788,95.7139,91.9865,70.4393,69.5071,108.236,109.105,96.036,100.4,40.039388,-75.345457,40.954489,-76.886275,3.0,,4.0,,1.0,,1.0,
2017-1437-1195,1437,1195,2017,1,14,W01,X14,1,14,W,X,R5WX,glendale,33.5275,-112.2625,Villanova,FL Gulf Coast,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,joe-dooley-1,Joe Dooley,1,1,0,0,0,0,148,44,96,26,6,26,6,0.665,0.543,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,55.5181128896,33.9963833635,69.5431472081,9.40409683426,50.2793296089,31.3546423135,68.6046511628,7.2451558551,31.7816091954,37.9549393414,49.5867768595,49.1957104558,0.0765727593628,0.0863272510014,65.8287,63.8563,117.917,122.788,95.7139,91.9865,67.7832,65.049,111.937,109.582,102.916,104.57,40.039388,-75.345457,26.464262,-81.773578,3.0,,4.0,,1.0,,1.0,
2017-1437-1315,1437,1315,2017,1,15,W01,X15,1,15,W,X,R5WX,glendale,33.5275,-112.2625,Villanova,North Dakota,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,brian-jones-2,Brian Jones,0,0,0,0,0,0,124,133,133,22,8,22,8,0.665,0.515,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,51.5625,38.430583501,73.178807947,7.10382513661,49.3624772313,34.7744360902,68.5847589425,5.98958333333,30.1394784718,32.6380368098,52.6114649682,44.704264099,0.103498515836,0.0909239298,65.8287,63.8563,117.917,122.788,95.7139,91.9865,72.5927,71.1477,106.471,102.936,100.326,103.255,40.039388,-75.345457,47.92188,-97.070824,3.0,,4.0,,1.0,,1.0,
2017-1437-1355,1437,1355,2017,1,16,W01,X16,1,16,W,X,R5WX,glendale,33.5275,-112.2625,Villanova,S Dakota St,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,tj-otzelberger-1,TJ Otzelberger,0,0,0,0,0,0,18,15,15,18,15,18,15,0.665,0.506,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,53.4375,36.1077111383,77.1151178918,6.79886685552,52.4079320113,37.2636262514,72.8301886792,10.2083333333,45.9763646595,45.9141981614,51.6089108911,53.0337078652,0.0727155117131,0.0968053131395,65.8287,63.8563,117.917,122.788,95.7139,91.9865,69.2813,66.9248,110.106,110.811,111.623,112.146,40.039388,-75.345457,44.31942,-96.783415,3.0,,4.0,,1.0,,1.0,
2017-1437-1242,1437,1242,2017,1,1,W01,Y01,1,1,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Kansas,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,bill-self-1,Bill Self,13,18,8,11,2,2,620,86,191,28,3,28,3,0.665,0.653,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,53.1897926635,40.4934687954,66.5734265734,11.4503816794,45.0381679389,35.7142857143,71.1221122112,9.64912280702,35.460627895,33.4349593496,55.0739957717,49.9393939394,0.0959486545038,0.0976774590895,65.8287,63.8563,117.917,122.788,95.7139,91.9865,71.434,70.0876,114.544,120.844,100.058,94.8803,40.039388,-75.345457,38.957351,-95.24587,3.0,2.0,4.0,3.0,1.0,3.0,1.0,3.0
2017-1437-1257,1437,1257,2017,1,2,W01,Y02,1,2,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Louisville,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,rick-pitino-1,Rick Pitino,12,20,7,13,3,7,769,141,269,24,7,24,7,0.665,0.645,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,50.1886792453,35.905511811,68.4750733138,15.1777970512,44.4058976583,30.8777429467,69.1011235955,8.0,32.3979591837,35.6225572306,48.712206047,48.2369534556,0.0972064399266,0.0738048895739,65.8287,63.8563,117.917,122.788,95.7139,91.9865,68.8944,67.8264,111.755,117.143,95.3044,90.4376,40.039388,-75.345457,38.215752,-85.758843,3.0,14.0,4.0,13.0,1.0,10.0,1.0,10.0
2017-1437-1332,1437,1332,2017,1,3,W01,Y03,1,3,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Oregon,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,dana-altman-1,Dana Altman,4,12,2,2,0,0,593,68,311,29,4,29,4,0.665,0.643,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,54.8027444254,37.8666666667,70.6060606061,17.7339901478,45.8128078818,31.1111111111,71.511627907,9.8627787307,39.1440501044,37.1517027864,58.3965330444,48.5933503836,0.0947659369105,0.0684420655464,65.8287,63.8563,117.917,122.788,95.7139,91.9865,68.7979,66.6161,113.722,117.752,95.081,93.9502,40.039388,-75.345457,44.044515,-123.07398,3.0,5.0,4.0,5.0,1.0,9.0,1.0,9.0
2017-1437-1345,1437,1345,2017,1,4,W01,Y04,1,4,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Purdue,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,matt-painter-1,Matt Painter,8,9,2,2,0,0,288,140,145,25,6,25,6,0.665,0.613,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,52.4675324675,40.6205923836,76.3693270736,6.10221205187,45.8428680397,32.2580645161,71.2359550562,8.91774891775,38.0364806867,33.1804281346,64.8769574944,49.075215783,0.0736185501113,0.0908109061253,65.8287,63.8563,117.917,122.788,95.7139,91.9865,70.0958,68.7679,112.986,116.91,94.7687,92.7221,40.039388,-75.345457,40.428206,-86.914435,3.0,15.0,4.0,15.0,1.0,15.0,1.0,15.0
2017-1437-1235,1437,1235,2017,1,5,W01,Y05,1,5,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Iowa St,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,steve-prohm-1,Steve Prohm,1,2,1,1,0,0,150,21,50,23,9,23,9,0.665,0.611,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,51.1961722488,40.2200488998,69.5804195804,8.93939393939,47.1212121212,34.8422496571,70.2087286528,9.25039872408,39.4787644788,35.5783308931,53.7590113285,50.6849315068,0.109986778409,0.064475008033,65.8287,63.8563,117.917,122.788,95.7139,91.9865,70.637,68.0166,112.325,119.607,100.85,96.4621,40.039388,-75.345457,42.026368,-93.648353,3.0,,4.0,24.0,1.0,20.0,1.0,17.0
2017-1437-1166,1437,1166,2017,1,6,W01,Y06,1,6,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Creighton,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,greg-mcdermott-1,Greg McDermott,3,6,0,0,0,0,315,80,211,25,8,25,8,0.665,0.603,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,56.8181818182,40.0837988827,68.345323741,7.64381402679,49.8817966903,33.3783783784,67.7700348432,7.52351097179,35.9437751004,36.8342458935,56.2252964427,47.9545454545,0.0847997493603,0.0914834734479,65.8287,63.8563,117.917,122.788,95.7139,91.9865,72.5417,70.7239,112.19,115.688,100.347,96.0481,40.039388,-75.345457,41.265325,-95.947029,3.0,23.0,4.0,22.0,1.0,,1.0,
2017-1437-1276,1437,1276,2017,1,7,W01,Y07,1,7,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Michigan,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,john-beilein-1,John Beilein,6,10,2,4,1,1,505,133,308,23,10,23,10,0.665,0.599,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,56.3725490196,37.9928315412,77.4475524476,7.31895223421,50.0,37.7142857143,67.9764243615,7.94117647059,45.0726978998,28.7986834888,52.1836506159,45.4545454545,0.0911893946734,0.0661123111382,65.8287,63.8563,117.917,122.788,95.7139,91.9865,63.7952,62.6075,116.14,121.306,102.043,99.543,40.039388,-75.345457,42.276138,-83.743132,3.0,,4.0,,1.0,,1.0,23.0
2017-1437-1274,1437,1274,2017,1,8,W01,Y08,1,8,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Miami FL,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,jim-larranaga-1,Jim Larranaga,2,7,2,3,0,1,581,67,376,21,10,21,10,0.665,0.587,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,49.8725573492,35.9019264448,71.8333333333,10.7545533391,45.880312229,33.0605564648,73.6220472441,8.32625318607,32.6659038902,34.6371882086,48.1060606061,51.5731874145,0.0980227278188,0.0941786992768,65.8287,63.8563,117.917,122.788,95.7139,91.9865,64.8294,62.8555,106.563,110.406,98.2915,93.4433,40.039388,-75.345457,25.720406,-80.27645,3.0,,4.0,,1.0,,1.0,
2017-1437-1277,1437,1277,2017,1,9,W01,Y09,1,9,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Michigan St,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,tom-izzo-1,Tom Izzo,19,19,13,13,7,7,543,218,218,19,13,19,13,0.665,0.578,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,52.3936170213,37.5907111756,66.4495114007,12.2766122766,43.512043512,34.6645367412,72.1726190476,8.95390070922,37.9196477711,32.723470988,65.8823529412,54.8262548263,0.0650320183151,0.0853821737063,65.8287,63.8563,117.917,122.788,95.7139,91.9865,68.2354,66.5601,104.856,110.584,99.8615,95.6429,40.039388,-75.345457,42.72476,-84.473639,3.0,9.0,4.0,12.0,1.0,,1.0,
2017-1437-1329,1437,1329,2017,1,10,W01,Y10,1,10,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Oklahoma St,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,brad-underwood-1,Brad Underwood,0,3,0,0,0,0,109,11,25,20,11,20,11,0.665,0.588,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,50.0407497963,40.2597402597,78.650137741,8.12937062937,52.534965035,35.4515050167,72.2921914358,10.7579462103,36.09375,34.328358209,50.9518477044,51.1685116851,0.106666666667,0.0897777777778,65.8287,63.8563,117.917,122.788,95.7139,91.9865,72.5806,70.1295,116.954,124.85,107.54,102.721,40.039388,-75.345457,36.123085,-97.069743,3.0,,4.0,,1.0,,1.0,
2017-1437-1348,1437,1348,2017,1,11,W01,Y11,1,11,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Rhode Island,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,dan-hurley-1,Dan Hurley,0,0,0,0,0,0,123,72,95,23,8,23,8,0.665,0.593,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,50.6359300477,33.7860780985,65.4843110505,16.4128595601,45.8544839255,29.0196078431,70.7850707851,7.94912559618,31.8895506226,30.1418439716,51.5550239234,46.8115942029,0.0958470134209,0.0783365013536,65.8287,63.8563,117.917,122.788,95.7139,91.9865,67.5737,66.2594,108.418,110.076,95.7876,94.8164,40.039388,-75.345457,41.481616,-71.531052,3.0,24.0,4.0,23.0,1.0,,1.0,
2017-1437-1305,1437,1305,2017,1,12,W01,Y12,1,12,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Nevada,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,eric-musselman-1,Eric Musselman,0,0,0,0,0,0,52,19,19,28,5,28,5,0.665,0.601,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,49.3366500829,38.4710234279,70.3440094899,10.9386548411,48.9283074649,30.7277628032,68.5908319185,6.21890547264,40.2082300446,35.4176610979,60.1984564498,51.797752809,0.0747594068812,0.0780636900582,65.8287,63.8563,117.917,122.788,95.7139,91.9865,70.915,69.5098,112.28,114.54,99.7493,101.217,40.039388,-75.345457,39.552523,-119.82526,3.0,,4.0,,1.0,,1.0,
2017-1437-1436,1437,1436,2017,1,13,W01,Y13,1,13,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Vermont,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,john-becker-1,John Becker,1,1,0,0,0,0,139,67,67,29,4,29,4,0.665,0.584,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,55.6280587276,36.7021276596,70.0320512821,11.7131474104,46.6932270916,34.495412844,70.7112970711,7.25938009788,31.5083798883,30.2777777778,49.1563554556,44.1860465116,0.085433377056,0.0826475060651,65.8287,63.8563,117.917,122.788,95.7139,91.9865,65.2644,64.2113,112.739,110.856,96.2827,98.9585,40.039388,-75.345457,44.479262,-73.198128,3.0,,4.0,,1.0,,1.0,
2017-1437-1233,1437,1233,2017,1,14,W01,Y14,1,14,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Iona,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,tim-cluess-1,Tim Cluess,3,3,0,0,0,0,162,76,76,22,11,22,11,0.665,0.541,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,49.3227091633,39.7129186603,76.9938650307,7.38844184345,47.1836137527,35.98937583,69.6327683616,7.88844621514,39.9808703969,35.5188679245,55.8359621451,53.8209606987,0.094472361809,0.0651256281407,65.8287,63.8563,117.917,122.788,95.7139,91.9865,72.4396,70.3745,110.079,110.282,103.915,106.283,40.039388,-75.345457,40.927107,-73.785635,3.0,,4.0,,1.0,,1.0,
2017-1437-1240,1437,1240,2017,1,15,W01,Y15,1,15,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,Jacksonville St,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,ray-harper-1,Ray Harper,0,2,0,0,0,0,109,13,77,20,13,20,13,0.665,0.509,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,50.8755760369,36.68261563,71.6753022453,10.6170598911,44.7368421053,37.915407855,71.986970684,8.66359447005,36.6238317757,37.5283446712,56.5217391304,49.4623655914,0.0692012623265,0.0882912657269,65.8287,63.8563,117.917,122.788,95.7139,91.9865,64.9709,63.4247,105.63,105.412,103.909,104.829,40.039388,-75.345457,33.822128,-85.766644,3.0,,4.0,,1.0,,1.0,
2017-1437-1300,1437,1300,2017,1,16,W01,Y16a,1,16,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,NC Central,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,levelle-moton-1,LeVelle Moton,1,1,0,0,0,0,151,101,101,24,7,24,7,0.665,0.484,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,52.9577464789,33.282674772,69.2821368948,8.55148342059,45.8987783595,29.1338582677,63.1364562118,7.41784037559,38.1892048752,35.654126895,52.2349936143,43.8818565401,0.0860477907474,0.0699138299823,65.8287,63.8563,117.917,122.788,95.7139,91.9865,68.1792,66.2009,107.753,102.936,93.6945,101.909,40.039388,-75.345457,35.974237,-78.898602,3.0,,4.0,,1.0,,1.0,
2017-1437-1413,1437,1413,2017,1,16,W01,Y16b,1,16,W,Y,R6CH,glendale,33.5275,-112.2625,Villanova,UC Davis,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,jim-les-1,Jim Les,0,1,0,1,0,0,239,102,242,21,11,21,11,0.665,0.504,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,46.9337694195,35.0626118068,66.1202185792,9.63026655202,48.0653482373,32.730015083,70.8469055375,9.0760425184,31.3692480359,36.308871851,51.9480519481,53.8659793814,0.0790347108906,0.0954632743903,65.8287,63.8563,117.917,122.788,95.7139,91.9865,69.6275,68.3783,98.5302,97.8831,97.8132,102.657,40.039388,-75.345457,38.539895,-121.751958,3.0,,4.0,,1.0,,1.0,
2017-1437-1314,1437,1314,2017,1,1,W01,Z01,1,1,W,Z,R6CH,glendale,33.5275,-112.2625,Villanova,North Carolina,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,roy-williams-1,Roy Williams,12,26,8,17,4,8,810,114,215,27,6,27,6,0.665,0.647,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,51.1490479317,36.6564417178,70.6536856745,8.9527027027,46.7060810811,34.2412451362,71.986970684,10.1116217991,29.9770114943,39.4373401535,59.0373280943,47.2460220318,0.093759646727,0.0870625291037,65.8287,63.8563,117.917,122.788,95.7139,91.9865,72.1311,70.5369,116.337,122.118,98.192,94.0911,40.039388,-75.345457,35.912165,-79.050969,3.0,6.0,4.0,6.0,1.0,8.0,1.0,6.0
2017-1437-1246,1437,1246,2017,1,2,W01,Z02,1,2,W,Z,R6CH,glendale,33.5275,-112.2625,Villanova,Kentucky,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,john-calipari-1,John Calipari,6,17,5,12,4,6,690,51,191,28,4,28,4,0.665,0.648,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,53.4217877095,35.2409638554,69.5652173913,13.037037037,47.9259259259,30.9451219512,67.0503597122,7.0530726257,31.679389313,32.701894317,51.8518518519,43.1764705882,0.0805594856277,0.0632391962177,65.8287,63.8563,117.917,122.788,95.7139,91.9865,74.9612,72.7197,114.198,119.203,95.3327,92.3723,40.039388,-75.345457,38.028081,-84.510698,3.0,4.0,4.0,2.0,1.0,5.0,1.0,5.0
2017-1437-1417,1437,1417,2017,1,3,W01,Z03,1,3,W,Z,R6CH,glendale,33.5275,-112.2625,Villanova,UCLA,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,steve-alford-1,Steve Alford,2,9,2,3,0,0,479,43,249,29,3,29,3,0.665,0.624,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,58.7883320868,40.5204460967,74.4791666667,12.7598566308,45.017921147,36.2244897959,67.1403197158,4.33807030666,37.6399253731,35.979807251,63.7017070979,47.0394736842,0.0817975207657,0.0874666558683,65.8287,63.8563,117.917,122.788,95.7139,91.9865,74.8337,73.0361,120.722,122.716,101.061,99.8371,40.039388,-75.345457,34.068892,-118.443901,3.0,20.0,4.0,16.0,1.0,6.0,1.0,8.0
2017-1437-1139,1437,1139,2017,1,4,W01,Z04,1,4,W,Z,R6CH,glendale,33.5275,-112.2625,Villanova,Butler,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,0.665,0.626,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,65.8287,63.8563,117.917,122.788,95.7139,91.9865,66.9222,65.1569,112.888,118.033,101.51,97.0702,40.039388,-75.345457,39.840662,-86.171791,3.0,,4.0,,1.0,24.0,1.0,21.0
2017-1437-1278,1437,1278,2017,1,5,W01,Z05,1,5,W,Z,R6CH,glendale,33.5275,-112.2625,Villanova,Minnesota,jay-wright-1,Jay Wright,11,13,5,5,2,2,507,159,244,31,2,31,2,richard-pitino-1,Richard Pitino,0,0,0,0,0,0,93,59,73,24,8,24,8,0.665,0.612,59.688412853,37.037037037,79.3528505393,9.17832167832,48.8636363636,31.25,71.2230215827,6.13437195716,44.09363092,40.1673640167,53.2311062432,57.8222778473,0.109910976577,0.0781887028494,47.2779369628,34.4651952462,70.7006369427,16.1732851986,44.476534296,30.4721030043,68.2804674457,8.6676217765,29.6725440806,33.5412667946,57.010428737,53.1966224367,0.079522026339,0.0791012748769,65.8287,63.8563,117.917,122.788,95.7139,91.9865,70.4492,69.2307,104.14,109.592,95.8428,92.9817,40.039388,-75.345457,44.977886,-93.235352,3.0,,4.0,,1.0,,1.0,
