,seed,lat,long,fg2pct,fg3pct,ftpct,blockpct,oppfg2pct,oppfg3pct,oppftpct,oppblockpct,f3grate,oppf3grate,arate,opparate,stlrate,oppstlrate,tempo,adjtempo,oe,adjoe,de,adjde,rpi_rating,pt_school_ncaa,pt_overall_ncaa,pt_school_s16,pt_overall_s16,pt_school_ff,pt_overall_ff,pt_career_school_wins,pt_career_school_losses,pt_career_overall_losses,team_season_wins,pt_team_season_losses,pt_coach_season_wins,pt_coach_season_losses,expwin,log5,prob
52,-2,5.970496,43.098444,0.9000807600000016,-3.4834090599999996,4.873683870000008,-3.581534952,3.8457152100000016,-4.974489800000001,4.08270186,1.796301650000001,6.453705550000002,4.1875567700000005,-10.470600859999998,10.782804169999999,0.028113455999999995,-0.009277952999999992,-9.004999999999995,-9.179800000000007,-2.805000000000007,0.07199999999998852,-5.347100000000012,-7.8506,0.041000000000000036,9,4,3,2,2,2,28,116,-5,2,-1,2,-1,0.0504240220663138,0.4416560754473239,0.7780318267192777
53,-3,0.19872599999999974,10.826334,5.092824610000001,0.6873437899999999,5.384596569999999,0.7806382799999998,-2.1016146099999986,-2.1899999999999977,1.078559299999995,-1.6781280429999992,6.622366550000002,2.5394290400000017,4.013296369999999,14.81006618,0.01761450399999999,0.005021032999999994,-1.093500000000006,-1.3005999999999958,5.029000000000011,4.75500000000001,-5.79610000000001,-5.083699999999993,0.039000000000000035,9,11,5,5,2,2,395,130,161,8,-5,8,-5,0.06062663914682054,0.4902610772168994,0.7591591617832599
54,-4,-4.938498,17.889895,12.41047589,2.5718417900000006,8.65221360000001,-6.994963521999999,4.387102060000004,0.7778969999999958,2.9425541299999907,-2.53324982,14.421086840000001,6.626097229999999,-3.7793224999999993,4.62565541,0.030388950999999997,-0.0009125720000000004,-4.620500000000007,-5.374400000000001,13.777000000000001,13.195999999999984,-0.12890000000000157,-0.995199999999997,0.05300000000000005,11,13,5,5,2,2,414,100,171,7,-6,7,-6,0.09638203799194967,0.6141893705804125,0.860480125860899
55,-5,0.9082290000000004,9.168823,7.559898789999998,2.107459580000004,11.327772170000003,-5.882974292,8.058032159999996,-2.283834589999998,-2.5199951800000093,-1.817435271999999,7.776495369999999,3.366035850000003,-5.966218169999998,5.42750281,-0.0034405220000000153,0.024495888,0.287399999999991,0.2778999999999954,4.939000000000007,8.084000000000003,3.800699999999992,0.44940000000001135,0.03200000000000003,5,5,4,4,2,2,202,27,88,2,-1,2,-1,0.03464758997759587,0.348240296493715,0.7394045184573361
56,-6,0.3025279999999997,8.828205,7.913264919999996,-1.6317426700000013,10.229067510000007,-2.0976427120000007,1.6826274600000062,-1.1208206700000005,0.16582920999999828,-4.417896282999999,5.734968309999999,0.7425587500000006,-8.14730728,2.6048865500000034,0.0036044119999999874,0.014500535999999994,-3.4805999999999955,-4.545499999999997,8.670999999999992,10.409000000000006,-0.2629000000000019,-4.71929999999999,0.06400000000000006,8,10,4,4,2,2,368,98,183,7,-4,7,-4,0.11608353417521733,0.6623725954563797,0.8639575686977864
57,-7,3.977858,18.832757,9.509713779999998,0.21271271999999897,3.1254603600000053,-3.5962918320000004,1.8335305800000015,-1.9036388099999968,1.274835049999993,-1.5139482719999986,14.359828810000003,2.521498980000004,2.361541020000004,7.094122509999998,0.0043879709999999905,0.00953518099999999,-5.676600000000008,-5.4842999999999975,5.885999999999996,5.701999999999998,-7.6311000000000035,-9.107499999999987,0.061000000000000054,10,6,5,3,2,2,180,88,75,6,-5,6,-5,0.12108073651284901,0.6730331251483186,0.8484886060118897
58,-8,-0.7034709999999995,-1.0967039999999955,9.6499217,3.302097279999998,15.02700784000001,2.550804899,0.8770591800000034,-2.727455720000002,-0.489516650000013,-2.102733509,13.189375600000002,5.914744050000003,6.659002220000005,8.524704409999998,0.010356058999999987,-0.020020877999999992,-3.084299999999999,-3.2808000000000064,13.040999999999997,12.897999999999996,-5.055099999999996,-3.928299999999993,0.07900000000000007,10,12,5,5,2,2,334,59,95,10,-8,10,-8,0.13819695051145442,0.705711192899807,0.8948865557823035
59,-9,2.3229040000000003,21.951276,8.839585039999996,-3.6984650799999983,5.994264680000001,-1.952577702000001,6.47717153,0.34090909000000025,1.7314961599999918,-2.6772691099999992,7.7253181600000005,1.2663846900000024,-5.8746734799999984,8.611373979999996,0.012901204999999999,0.0038000439999999885,-3.8299999999999983,-4.632899999999999,0.33900000000001285,3.1159999999999854,5.628900000000002,-1.2712999999999965,0.06700000000000006,6,1,3,3,1,1,53,71,73,1,-1,1,-1,0.018916568373470555,0.22291872247854294,0.7144826683150599
60,-10,0.8507719999999992,21.235619999999997,8.232102169999997,0.9815670899999986,10.334869900000001,-1.1608015619999996,4.281336940000003,-7.061688310000001,-0.7157539300000053,-3.486104654,7.673877830000002,6.4139393600000005,-7.234010039999994,1.6932455899999965,-0.005300383000000006,-0.014694873999999997,-1.7710000000000008,-2.094000000000001,12.01400000000001,10.706999999999994,-2.854300000000009,-2.538199999999989,0.09500000000000008,9,3,5,2,2,1,96,93,23,12,-10,12,-10,0.08871507467499617,0.5922513741917927,0.9062620074222955
61,-10,3.904087,4.933546999999997,7.821529730000002,-1.619679380000001,2.127719650000003,-1.148700702000001,-2.427241439999996,-4.473951290000002,-1.078114780000007,-3.768225445999999,8.867553110000003,1.293087319999998,-2.2254639199999957,5.264138320000001,0.03361337299999999,-0.005956655000000005,-5.847899999999996,-6.431199999999997,2.6230000000000047,1.8979999999999961,-13.346100000000007,-11.620500000000007,0.07700000000000007,11,12,5,5,2,2,427,108,164,13,-10,13,-10,0.11017954302949262,0.6490251931822615,0.8831233465953083
62,-11,4.190249,11.016637,5.859754779999996,0.0387822400000033,9.299374600000007,0.7098532100000003,2.106879599999999,-1.2046952199999978,0.453790810000001,0.3724310930000012,13.808218660000001,4.815005249999999,-0.45652932999999507,7.6826130500000005,0.005302373999999985,0.008297366,-0.26730000000000587,-0.25430000000000774,6.0660000000000025,11.090999999999994,0.3061000000000007,-5.039899999999989,0.06900000000000006,9,9,5,5,2,2,130,-19,16,1,-1,1,-1,0.1304602643576177,0.6916236949888735,0.8834697587996855
63,-12,5.100878,5.683205999999998,8.52796885,-0.9525190999999964,7.423025980000006,-4.342086482000001,3.11533704,-0.5329457399999988,-1.1347020000000043,-3.855537225999999,0.4965905100000043,4.747265169999999,4.860178920000003,16.77247973,0.025893191999999995,-0.004915845000000002,-5.397300000000001,-6.929000000000009,9.049999999999997,16.292999999999992,-1.3024000000000058,-9.89149999999998,0.10899999999999999,11,13,5,5,2,2,405,102,187,5,-3,5,-3,0.3404188392558609,0.8866093582428567,0.9174618564278982
64,-13,-1.107468,5.996796000000003,11.04749726,5.604676300000001,7.622892730000004,-0.481647409999999,0.9501896800000011,-3.756973500000001,1.0195332099999916,0.3403805410000009,9.0564562,4.51346049,7.647682030000006,6.616766939999998,0.022535770999999996,-0.0050843799999999995,-4.553300000000007,-4.284500000000001,12.189000000000007,18.35199999999999,-5.731099999999998,-10.718499999999992,0.15000000000000002,11,13,5,5,2,2,385,80,165,9,-10,9,-10,0.41725139939490286,0.9161620648367104,0.9453766723414718
65,-14,1.010167,9.120502000000002,7.79087964,0.9080047799999988,11.71009798,2.601459554,-1.2156029399999966,-1.5113104500000034,0.29482542999998884,-6.579100532999998,1.7207495600000016,6.483706640000001,1.356861980000005,12.45410683,0.030118703999999996,-0.006952771999999996,-4.275199999999998,-3.8403000000000063,11.025999999999996,16.119,-6.849099999999993,-13.350499999999997,0.12200000000000011,11,13,5,5,2,2,473,129,213,7,-7,7,-7,0.4290916577563183,0.9199108459232541,0.9595799955810055
66,-15,10.31692,20.016503999999998,9.572043569999998,7.3963184800000015,5.951024060000009,1.8395013759999994,-0.10755705999999776,-1.1637931000000066,3.0827776799999924,-2.7096932099999993,9.959752530000003,11.708090219999999,5.600774489999999,9.596113770000002,0.006833373999999989,0.004141118999999999,-3.550200000000004,-4.446400000000004,11.347000000000008,19.11,-6.978100000000012,-15.329499999999996,0.134,9,6,5,4,2,1,171,92,25,8,-8,8,-8,0.5630285947434615,0.9525868460254224,0.9713305876376289
67,-1,4.455634,18.177099,1.3239701200000056,2.25308364,4.662375249999997,-2.799838919999999,4.558602090000001,-1.9768476299999982,-2.333028900000002,-3.0018562419999997,3.8554854799999987,-6.081184530000002,-12.886200719999998,-11.761223289999997,0.005608663999999999,-0.014177872999999994,4.976300000000009,4.881900000000002,4.715000000000003,3.722999999999999,2.78179999999999,3.669799999999995,0.006999999999999895,26,26,20,20,12,12,773,91,139,2,1,2,1,-0.005194124111555953,-0.04451956344981112,0.7299575081440534
68,-2,6.363341999999999,3.418935,3.8802498100000022,1.3406012900000022,3.178805749999995,-1.80718931,3.3145829600000027,-1.24197955,-0.638451549999985,-0.9776594859999994,1.5817702799999935,-3.2214387900000006,-0.15951092999999616,5.8922165500000006,-0.02161814599999999,-0.008510939999999995,-0.8096999999999923,-0.8627999999999929,5.629000000000005,5.204999999999998,6.624599999999987,6.5005999999999915,0.005999999999999894,32,32,23,23,12,12,924,247,266,3,0,3,0,-0.016023504891960805,-0.14941086333656028,0.6026743184017697
69,-3,-2.034955,-0.4396629999999999,3.841060330000005,-1.700334380000001,5.00830517,-3.5177050100000002,3.763757840000004,-1.7478708699999999,-0.40439137999999275,-0.8683908490000007,4.536552759999999,-11.336813909999996,-9.900504989999995,-4.016032349999996,-0.007849073999999998,-0.012872738999999994,9.638800000000003,9.0824,6.457999999999998,7.35199999999999,9.214199999999991,8.9499,0.028999999999999915,28,26,21,20,12,12,814,188,214,5,-2,5,-2,-0.020629845348072773,-0.19983351136182192,0.5947476202757427
70,-4,3.156336,17.842595,2.5088085600000056,-2.6735819800000016,6.283408879999996,-0.7550321499999999,5.176797430000001,-3.2263718700000013,1.237175410000006,-1.8731784770000006,1.444991789999996,-17.13336845,-15.417431889999996,-9.93448548,-0.006625291999999991,-0.007315607000000002,5.772800000000004,4.4358,-1.007000000000005,1.3960000000000008,6.4773,0.7017000000000024,0.02199999999999991,32,32,23,23,12,12,875,266,204,-2,4,-2,4,0.003032864711421168,0.024491874227038135,0.6665438050214364
71,-5,1.995437,2.095479,8.822180050000007,4.2105530500000015,6.602538570000007,-0.1786423999999993,3.4755589800000024,-0.12129767000000058,-1.130789109999995,-2.4219026969999993,4.036557049999999,-5.602391169999997,-3.8827589199999935,1.637558300000002,-0.026738741999999996,-0.018495338,0.2587000000000046,-0.22799999999999443,14.286000000000001,15.516000000000005,9.01039999999999,7.436399999999992,0.05899999999999983,32,28,23,22,12,12,861,197,202,5,-2,5,-2,0.05235400647556221,0.31394602146602213,0.8248067272294165
72,-6,-7.072268000000001,10.463096,2.638527950000004,2.145933830000004,11.559964300000004,0.5630280509999999,6.725577319999999,-8.05994295,-3.668754579999998,-1.722692598000001,0.7820068500000019,-4.708031739999996,-4.46960979,0.8326174000000037,-0.021184676,-0.012988463000000006,4.998199999999997,4.705500000000001,4.876000000000005,6.960000000000008,6.973199999999991,5.098399999999998,0.04899999999999993,31,31,22,22,12,12,1030,254,313,2,0,2,0,0.0033013125747786143,0.026609512708552885,0.7015578570531563
73,-7,-1.235887,1.4925890000000002,-0.9621923500000022,-2.6581342899999996,2.396211379999997,3.448919774,-0.36609172,-6.550198299999998,-1.440120609999994,-5.071791602,-2.118617560000004,-7.072499270000002,-8.588728189999998,-2.7251423099999954,0.028019502,-0.010074301999999993,-0.19989999999999952,-0.3761999999999972,3.0719999999999885,3.6469999999999914,-5.8770000000000095,-6.520799999999994,0.06399999999999983,32,27,23,20,12,12,864,223,196,5,-2,5,-2,0.10856385392524659,0.5033400728868515,0.8447225197918821
74,-8,-7.0371749999999995,8.985862000000001,1.112283160000004,-5.448446390000001,-2.110665279999992,1.0181656920000002,-1.399221759999996,-7.449289649999997,0.26236953000000085,-3.6591654920000005,-3.4104240200000007,-5.783636709999996,-10.068500749999998,-13.548530409999998,-0.01831148299999999,-0.021993177000000003,-1.304000000000002,-1.9847999999999928,-0.07899999999999352,0.07500000000000284,-5.048000000000016,-7.412800000000004,0.07999999999999985,32,32,23,23,12,12,1018,226,285,8,-4,8,-4,0.07620905572464565,0.4063943519205134,0.8152469233559473
75,-9,-5.842473999999999,-7.50434,4.735806150000002,0.797911230000004,6.753715740000004,2.2476538560000012,-1.2735701399999968,-3.218459099999997,2.72573632000001,-1.4178289840000007,1.8968341899999999,-5.997992480000001,-10.96579637,-1.8702850499999997,-0.013962976999999988,-0.024788592999999998,1.966700000000003,1.62530000000001,12.317999999999998,12.948999999999998,2.02109999999999,0.7850999999999999,0.07599999999999996,29,29,23,23,12,12,856,191,181,8,-4,8,-4,0.12318664057640427,0.5393112702458543,0.8952119727231093
76,-9,1.980532,39.341598000000005,3.3227848100000017,1.2725255400000037,1.9097413300000028,-3.1457207,1.9202294000000037,-6.9984299199999995,-1.2976753599999995,-1.8987341780000007,1.6692455899999956,-8.173337580000002,-8.984724099999994,-7.051664679999995,-0.0170511,-0.010408417999999989,-1.079899999999995,-0.9406000000000034,4.718999999999994,8.585999999999999,-2.6040000000000134,-4.208800000000011,0.05899999999999983,31,30,23,22,12,12,962,207,238,4,-1,4,-1,0.1443344514696322,0.584771327379837,0.9059768053752438
77,-10,1.776367,-1.0667330000000002,-2.2876380299999965,1.621579869999998,6.912528399999999,1.9589856880000003,-5.434234279999998,-4.257410329999999,-0.6741992199999913,-0.8557769999999998,-4.097693020000001,-1.02902336,-4.607030369999997,-1.4115530099999987,-0.006543856000000001,0.006813498000000001,-0.4776999999999987,-2.1577999999999946,-2.528000000000006,3.266999999999996,-4.945999999999998,-9.425799999999995,0.04399999999999993,31,31,23,23,12,12,998,243,302,-2,3,-2,3,0.15312841012259015,0.6017391288271354,0.8480727112290417
78,-11,-0.3000530000000001,3.424694,-1.6523586399999957,-0.6186492799999996,6.0404544600000065,-3.9586570099999996,3.4321016299999982,-6.100598210000001,-2.4289884899999947,-3.0577942279999997,2.532196429999999,-11.035521869999997,-6.60195495,-0.6227445899999964,-0.033992066,-0.026165766000000007,-1.7988,-2.107299999999995,5.6640000000000015,13.025000000000006,4.085099999999997,-0.5690000000000026,0.07499999999999984,32,32,23,23,12,12,1019,251,310,0,1,0,1,0.15060376664780473,0.5969732370680467,0.8557659706806241
79,-12,3.718715,27.805581,-0.7039837299999974,4.16417629,4.928258780000007,1.3232729479999996,0.20266447000000198,-0.6443543399999996,2.305406529999999,1.4794993069999993,-1.3938825700000024,-4.716286289999999,-8.736905819999997,2.0922092899999996,0.015087341000000004,-0.0074410389999999965,0.220799999999997,0.4410000000000025,4.841000000000008,11.0,3.0929999999999893,-6.774800000000013,0.07799999999999996,32,32,23,23,12,12,1042,265,324,-1,3,-1,3,0.2473920536405403,0.7351381067894585,0.9146110414545837
80,-13,4.201462,7.007931000000001,2.810035670000005,1.4722567800000022,3.8540755500000046,0.8731255470000008,-0.8889912499999966,-4.176269429999998,-2.3282940499999967,-2.262629821,-2.9475859900000003,-11.271135180000002,-1.3826328699999948,-3.7030133399999983,0.0021519319999999953,-0.01682110299999999,0.3055999999999983,-0.12749999999999773,5.861999999999995,10.727999999999994,-4.358000000000004,-11.924800000000005,0.1389999999999999,32,32,23,23,12,12,1019,195,254,6,-6,6,-6,0.37155994863154207,0.8357140011250063,0.9328868961509964
81,-14,-3.6790420000000004,-1.5900400000000001,4.346918900000006,1.9457373199999992,8.343110010000004,0.682673900000001,-0.046377689999999916,-4.93721678,4.024816319999999,-1.1421027859999997,0.8946948999999975,0.689816620000002,1.706348030000001,2.5592008300000018,-0.0052929369999999976,-0.023798881999999993,1.1055000000000064,1.073999999999998,16.254499999999993,22.109700000000004,0.9249999999999972,-7.198800000000006,0.1369999999999999,31,31,23,23,12,12,989,190,249,9,-7,9,-7,0.5531800515003509,0.9178576796956366,0.958412648777306
82,-14,5.973051,11.126246,2.6059414300000014,6.4633465900000004,4.850140429999996,1.9950708949999996,-2.9411331599999997,-1.7233895299999986,0.8548720100000082,-2.1988503699999997,12.667852579999998,-8.280962600000002,-13.144403129999993,-4.462180009999997,-0.021267634999999993,-0.05446376499999998,1.1569000000000074,1.7870999999999952,13.670000000000002,20.21199999999999,0.8176999999999879,-5.379800000000017,0.1379999999999999,32,32,23,23,12,12,1051,259,318,-12,-14,8,-3,0.4497024094931771,0.8772662652852579,0.9670466198324609
83,1,-11.666554,38.46080200000001,-4.561427359999996,-0.595432670000001,2.0390010300000085,-0.252914839999999,8.81279653,-0.5387205399999999,4.241077360000006,0.13201832699999994,5.124171029999999,-3.4513768399999982,-5.480361589999994,3.5607911700000017,-0.016069179000000003,-0.005510323999999997,-1.1559999999999917,-2.094999999999999,-3.718999999999994,0.3509999999999991,14.033299999999997,8.310099999999991,0.0019999999999998908,15,15,17,17,12,12,572,158,217,-5,7,-5,7,-0.040131118720874714,-0.46522886374392064,0.3648427669700614
84,0,3.7695190000000007,32.008509000000004,2.7566048199999997,-2.159033209999997,0.0415348100000017,1.5244450310000008,0.9183579299999991,-1.156698070000001,1.0560203200000018,-1.0605047680000004,6.9811871599999975,-8.280503539999998,-5.323436379999997,-6.742050849999998,0.0030980130000000106,-0.0023390009999999933,2.4261000000000053,2.2383999999999986,2.5049999999999955,3.4979999999999905,2.982599999999991,1.1307999999999936,-0.009000000000000119,27,23,19,17,12,12,732,205,217,-3,4,-3,4,0.013288928896474927,0.10009854177427424,0.6633538691983613
85,-1,5.5618490000000005,5.348623000000007,-0.32439544999999015,1.9621184499999984,6.632184289999998,-3.1244995199999988,3.696430509999999,-4.922674690000001,-1.3538386599999939,-0.36466131300000004,6.385564949999999,-7.727538750000001,-2.074952449999998,-1.8951563899999968,-0.016944241,-0.001499397999999999,-2.6310000000000002,-2.8327000000000027,1.7999999999999972,4.313999999999993,1.6518999999999977,1.9744000000000028,0.014999999999999902,28,25,22,21,12,12,567,75,-76,2,0,2,0,0.011674921210912514,0.08888161325105887,0.7139439789016165
